pl_name,hostname,default_flag,disc_year,disc_facility,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim
TOI-700 d,TOI-700,0,2020,Transiting Exoplanet Survey Satellite (TESS),37.42368383,0.00014946,-0.00014946,0,,,,,1.330,0.122,-0.122,0,,,,,,,,,0.88,,,0,247,,,0,,3482.00,,,0,0.42,0.01,-0.01,0,,,,,,,,,,4.44,,,0
TOI-700 d,TOI-700,0,2020,Transiting Exoplanet Survey Satellite (TESS),37.42600000,0.00070000,-0.00100000,0,0.163000,0.015000,-0.015000,0,1.190,0.110,-0.110,0,,,,,0.032000,0.054000,-0.023000,0,0.86,0.19,-0.15,0,,,,,M2 V,3480.00,135.00,-135.00,0,0.42,0.03,-0.03,0,0.42,0.01,-0.01,0,-0.070,0.110,-0.110,0,[Fe/H],4.81,0.06,-0.06,0
TOI-763 b,TOI-763,0,2020,Transiting Exoplanet Survey Satellite (TESS),5.60577480,0.00001141,-0.00001141,0,,,,,2.410,1.593,-1.593,0,,,,,,,,,182.93,,,0,938,,,0,,5767.00,189.00,-189.00,0,0.91,0.05,-0.05,0,,,,,,,,,,4.35,2.00,-2.00,0
TOI-763 b,TOI-763,1,2020,Transiting Exoplanet Survey Satellite (TESS),5.60570000,0.00130000,-0.00130000,0,0.060000,0.000600,-0.000600,0,2.280,0.110,-0.110,0,9.79000,0.78000,-0.78000,0,0.040000,0.040000,-0.030000,0,,,,,1038,16,-16,0,G,5450.00,60.00,-60.00,0,0.90,0.01,-0.01,0,0.92,0.03,-0.03,0,0.010,0.050,-0.050,0,[Fe/H],4.45,0.05,-0.05,0
TOI-763 c,TOI-763,1,2020,Transiting Exoplanet Survey Satellite (TESS),12.27370000,0.00530000,-0.00770000,0,0.101100,0.001000,-0.001000,0,2.630,0.120,-0.120,0,9.32000,1.02000,-1.02000,0,0.040000,0.040000,-0.030000,0,,,,,800,12,-12,0,G,5450.00,60.00,-60.00,0,0.90,0.01,-0.01,0,0.92,0.03,-0.03,0,0.010,0.050,-0.050,0,[Fe/H],4.45,0.05,-0.05,0
TOI-763 c,TOI-763,0,2020,Transiting Exoplanet Survey Satellite (TESS),12.27724442,0.00003085,-0.00003085,0,,,,,2.864,0.418,-0.418,0,,,,,,,,,64.32,,,0,722,,,0,,5767.00,189.00,-189.00,0,0.91,0.05,-0.05,0,,,,,,,,,,4.35,2.00,-2.00,0
TOI-776 b,TOI-776,0,2020,Transiting Exoplanet Survey Satellite (TESS),8.24663070,0.00003440,-0.00003440,0,,,,,1.875,0.280,-0.280,0,,,,,,,,,12.00,,,0,475,,,0,,3806.00,66.00,-66.00,0,0.53,0.02,-0.02,0,,,,,,,,,,4.74,0.34,-0.34,0
TOI-776 b,TOI-776,1,2020,Transiting Exoplanet Survey Satellite (TESS),8.24661000,0.00005000,-0.00004000,0,0.065200,0.001500,-0.001500,0,1.850,0.130,-0.130,0,4.00000,0.90000,-0.90000,0,0.060000,0.030000,-0.020000,0,11.50,0.60,-0.60,0,514,17,-17,0,M1 V,3709.00,70.00,-70.00,0,0.54,0.02,-0.02,0,0.54,0.03,-0.03,0,-0.200,0.120,-0.120,0,[Fe/H],4.73,0.03,-0.03,0
TOI-776 b,TOI-776,0,2020,Transiting Exoplanet Survey Satellite (TESS),8.24663000,0.00001900,-0.00001900,0,,,,,,,,,,,,,0.060000,0.030000,-0.020000,0,,,,,,,,,M1 V,3709.00,70.00,-70.00,0,0.54,0.02,-0.02,0,0.54,0.03,-0.03,0,-0.200,0.120,-0.120,0,[Fe/H],4.73,0.03,-0.03,0
TOI-776 c,TOI-776,0,2020,Transiting Exoplanet Survey Satellite (TESS),15.66532040,0.00005580,-0.00005580,0,,,,,2.026,0.132,-0.132,0,,,,,,,,,14.41,,,0,542,,,0,,3806.00,66.00,-66.00,0,0.53,0.02,-0.02,0,,,,,,,,,,4.74,0.34,-0.34,0
TOI-776 c,TOI-776,0,2020,Transiting Exoplanet Survey Satellite (TESS),15.66534000,0.00003800,-0.00003800,0,,,,,,,,,,,,,0.040000,0.020000,-0.010000,0,,,,,,,,,M1 V,3709.00,70.00,-70.00,0,0.54,0.02,-0.02,0,0.54,0.03,-0.03,0,-0.200,0.120,-0.120,0,[Fe/H],4.73,0.03,-0.03,0
TOI-776 c,TOI-776,1,2020,Transiting Exoplanet Survey Satellite (TESS),15.66530000,0.00040000,-0.00030000,0,0.100000,0.002400,-0.002400,0,2.020,0.140,-0.140,0,5.30000,1.80000,-1.80000,0,0.040000,0.020000,-0.010000,0,4.90,0.20,-0.20,0,415,14,-14,0,M1 V,3709.00,70.00,-70.00,0,0.54,0.02,-0.02,0,0.54,0.03,-0.03,0,-0.200,0.120,-0.120,0,[Fe/H],4.73,0.03,-0.03,0
TOI-813 b,TOI-813,0,2020,Transiting Exoplanet Survey Satellite (TESS),83.89624341,0.00022199,-0.00022199,0,,,,,7.217,0.478,-0.478,0,,,,,,,,,29.58,,,0,595,,,0,,5823.70,76.00,-76.00,0,2.04,0.10,-0.10,0,,,,,,,,,,3.77,0.12,-0.12,0
TOI-813 b,TOI-813,1,2020,Transiting Exoplanet Survey Satellite (TESS),83.89110000,0.00270000,-0.00310000,0,0.423000,0.031000,-0.037000,0,6.710,0.380,-0.380,0,,,,,0.000000,,,0,23.10,4.60,-3.10,0,610,28,-21,0,G0 IV,5907.00,150.00,-150.00,0,1.94,0.10,-0.10,0,1.32,0.06,-0.06,0,0.100,0.100,-0.100,0,[Fe/H],3.86,0.14,-0.14,0
TOI-824 b,TOI-824,0,2020,Transiting Exoplanet Survey Satellite (TESS),1.39297500,0.00000130,-0.00000130,0,,,,,,,,,,,,,,,,,,,,,,,,,K4 V,4600.00,110.00,-100.00,0,0.69,0.03,-0.03,0,0.71,0.03,-0.03,0,-0.092,0.076,-0.077,0,[Fe/H],4.61,0.03,-0.03,0
TOI-824 b,TOI-824,1,2020,Transiting Exoplanet Survey Satellite (TESS),1.39297800,0.00001800,-0.00001700,0,0.021770,0.000320,-0.000320,0,2.926,0.202,-0.191,0,18.46700,1.84300,-1.87500,0,,,,,412.00,51.00,-46.00,0,1253,38,-37,0,K4 V,4600.00,110.00,-100.00,0,0.69,0.03,-0.03,0,0.71,0.03,-0.03,0,-0.092,0.076,-0.077,0,[Fe/H],4.61,0.03,-0.03,0
TOI-824 b,TOI-824,0,2020,Transiting Exoplanet Survey Satellite (TESS),1.39298000,0.00001400,-0.00001400,0,,,,,,,,,,,,,,,,,,,,,,,,,K4 V,4600.00,110.00,-100.00,0,0.69,0.03,-0.03,0,0.71,0.03,-0.03,0,-0.092,0.076,-0.077,0,[Fe/H],4.61,0.03,-0.03,0
TOI-824 b,TOI-824,0,2020,Transiting Exoplanet Survey Satellite (TESS),1.39297213,0.00000285,-0.00000285,0,,,,,2.954,1.076,-1.076,0,,,,,,,,,411.50,,,0,1149,,,0,,4452.00,174.00,-174.00,0,0.73,0.06,-0.06,0,,,,,,,,,,4.50,0.34,-0.34,0
TOI-837 b,TOI-837,0,2020,Transiting Exoplanet Survey Satellite (TESS),8.32491700,0.00001300,-0.00001300,0,,,,,,,,,,,,,,,,,,,,,,,,,G0/F9 V,6047.00,162.00,-162.00,0,1.02,0.08,-0.08,0,1.12,0.06,-0.06,0,-0.069,0.042,-0.042,0,[Fe/H[,4.47,0.05,-0.05,0
TOI-837 b,TOI-837,1,2020,Transiting Exoplanet Survey Satellite (TESS),8.32487620,0.00001570,-0.00001570,0,,,,,8.631,1.009,-1.009,0,381.39600,,,1,0.000000,,,0,,,,,,,,,G0/F9 V,6047.00,162.00,-162.00,0,1.02,0.08,-0.08,0,1.12,0.06,-0.06,0,-0.069,0.042,-0.042,0,[Fe/H[,4.47,0.05,-0.05,0
TOI-837 b,TOI-837,0,2020,Transiting Exoplanet Survey Satellite (TESS),8.32491720,0.00000640,-0.00000640,0,,,,,7.001,0.372,-0.372,0,,,,,,,,,40.80,,,0,704,,,0,,6513.00,199.00,-199.00,0,1.01,0.04,-0.04,0,,,,,,,,,,4.54,0.34,-0.34,0
TOI-837 b,TOI-837,0,2020,Transiting Exoplanet Survey Satellite (TESS),8.32487600,0.00001200,-0.00001200,0,,,,,,,,,,,,,,,,,,,,,,,,,G0/F9 V,6047.00,162.00,-162.00,0,1.02,0.08,-0.08,0,1.12,0.06,-0.06,0,-0.069,0.042,-0.042,0,[Fe/H[,4.47,0.05,-0.05,0
TOI-849 b,TOI-849,1,2020,Transiting Exoplanet Survey Satellite (TESS),0.76552414,0.00000262,-0.00000279,0,0.015980,0.000130,-0.000140,0,3.444,0.157,-0.115,0,39.09000,2.66000,-2.55000,0,0.000000,0.000000,0.000000,0,,,,,,,,,G,5373.80,42.50,-41.20,0,0.92,0.03,-0.02,0,0.93,0.02,-0.02,0,0.190,0.030,-0.030,0,[Fe/H],4.48,0.03,-0.04,0
TOI-849 b,TOI-849,0,2020,Transiting Exoplanet Survey Satellite (TESS),0.76566000,0.00015000,-0.00015000,0,,,,,3.541,0.246,-0.246,0,,,,,,,,,2314.06,,,0,1932,,,0,,5311.00,132.30,-132.30,0,0.92,0.05,-0.05,0,,,,,,,,,,4.47,0.08,-0.08,0
TOI-892 b,TOI-892,0,2020,Transiting Exoplanet Survey Satellite (TESS),10.62658370,0.00001660,-0.00001660,0,,,,,12.034,0.408,-0.408,0,,,,,,,,,571.01,,,0,1361,,,0,,7723.00,270.70,-270.70,0,1.35,0.04,-0.04,0,,,,,,,,,,4.43,0.08,-0.08,0
TOI-892 b,TOI-892,0,2020,Transiting Exoplanet Survey Satellite (TESS),10.62662800,0.00001600,-0.00001600,0,,,,,,,,,,,,,,,,,,,,,,,,,F,6261.00,80.00,-80.00,0,1.39,0.02,-0.02,0,1.28,0.03,-0.02,0,0.240,0.050,-0.050,0,[Fe/H],4.26,0.02,-0.02,0
TOI-892 b,TOI-892,1,2020,Transiting Exoplanet Survey Satellite (TESS),10.62656000,0.00007000,-0.00007000,0,0.092000,0.005000,-0.005000,0,11.994,0.224,-0.224,0,301.93850,22.24810,-22.24810,0,0.125000,,,1,,,,,1397,40,-40,0,F,6261.00,80.00,-80.00,0,1.39,0.02,-0.02,0,1.28,0.03,-0.02,0,0.240,0.050,-0.050,0,[Fe/H],4.26,0.02,-0.02,0
TOI-892 b,TOI-892,0,2020,Transiting Exoplanet Survey Satellite (TESS),10.62656200,0.00006600,-0.00006300,0,,,,,,,,,,,,,,,,,,,,,,,,,F,6261.00,80.00,-80.00,0,1.39,0.02,-0.02,0,1.28,0.03,-0.02,0,0.240,0.050,-0.050,0,[Fe/H],4.26,0.02,-0.02,0
TOI-905 b,TOI-905,1,2020,Transiting Exoplanet Survey Satellite (TESS),3.73949400,0.00003800,-0.00003800,0,0.046660,0.000960,-0.001100,0,13.126,0.594,-0.572,0,211.99261,13.34886,-13.03103,0,0.024000,0.025000,-0.017000,0,337.00,46.00,-38.00,0,1192,39,-36,0,,5570.00,150.00,-140.00,0,0.92,0.04,-0.04,0,0.97,0.06,-0.07,0,0.140,0.220,-0.180,0,[Fe/H],4.50,0.03,-0.03,0
TOI-905 b,TOI-905,0,2020,Transiting Exoplanet Survey Satellite (TESS),3.73949300,0.00003300,-0.00003400,0,,,,,,,,,,,,,,,,,,,,,,,,,,5570.00,150.00,-140.00,0,0.92,0.04,-0.04,0,0.97,0.06,-0.07,0,0.140,0.220,-0.180,0,[Fe/H],4.50,0.03,-0.03,0
TOI-905 b,TOI-905,0,2020,Transiting Exoplanet Survey Satellite (TESS),3.73956710,0.00000130,-0.00000130,0,,,,,,,,,,,,,0.024000,0.025000,-0.017000,0,,,,,,,,,,5570.00,150.00,-140.00,0,0.92,0.04,-0.04,0,0.97,0.06,-0.07,0,0.140,0.220,-0.180,0,[Fe/H],4.50,0.03,-0.03,0
TOI-905 b,TOI-905,0,2020,Transiting Exoplanet Survey Satellite (TESS),3.73957156,0.00000070,-0.00000070,0,,,,,13.932,0.729,-0.729,0,,,,,,,,,353.31,,,0,1106,,,0,,5565.00,187.00,-187.00,0,1.00,0.05,-0.05,0,,,,,,,,,,4.46,0.29,-0.29,0
TOI-942 b,TOI-942,1,2020,Transiting Exoplanet Survey Satellite (TESS),4.32421000,0.00001900,-0.00001900,0,0.048660,0.000160,-0.000130,0,3.890,0.250,-0.230,0,,,,,0.340000,0.100000,-0.140000,0,,,,,,,,,,,,,,0.89,0.06,-0.05,0,0.82,0.01,-0.01,0,,,,,,,,,
TOI-942 b,TOI-942,0,2020,Transiting Exoplanet Survey Satellite (TESS),4.32419000,0.00003000,-0.00003000,0,0.047960,0.000730,-0.000650,0,4.810,0.200,-0.200,0,826.35800,,,1,0.000000,,,0,,,,,,,,,,4928.00,125.00,-85.00,0,1.02,0.02,-0.02,0,0.79,0.04,-0.03,0,-0.221,0.131,-0.076,0,[Fe/H],4.31,0.03,-0.03,0
TOI-942 b,TOI-942,0,2020,Transiting Exoplanet Survey Satellite (TESS),4.32630000,0.00110000,-0.00110000,0,0.049800,0.000700,-0.000700,0,4.242,0.376,-0.313,0,16.00000,,,1,0.285000,0.133000,-0.099000,0,,,,,,,,,K2.5 V,4969.00,100.00,-100.00,0,0.89,0.07,-0.05,0,0.88,0.04,-0.04,0,0.000,0.200,-0.200,0,[Fe/H],,,,
TOI-942 b,TOI-942,0,2020,Transiting Exoplanet Survey Satellite (TESS),4.32765000,0.00173000,-0.00173000,0,,,,,3.520,0.273,-0.273,0,,,,,,,,,261.86,,,0,1120,,,0,,4945.00,121.00,-121.00,0,0.91,0.06,-0.06,0,,,,,,,,,,4.43,0.09,-0.09,0
TOI-942 c,TOI-942,0,2020,Transiting Exoplanet Survey Satellite (TESS),10.15643000,0.00006900,-0.00007900,0,0.084700,0.001200,-0.001100,0,5.790,0.190,-0.180,0,794.57500,,,1,0.000000,,,0,,,,,,,,,,4928.00,125.00,-85.00,0,1.02,0.02,-0.02,0,0.79,0.04,-0.03,0,-0.221,0.131,-0.076,0,[Fe/H],4.31,0.03,-0.03,0
TOI-942 c,TOI-942,1,2020,Transiting Exoplanet Survey Satellite (TESS),10.15627200,0.00003700,-0.00003400,0,0.085980,0.000270,-0.000220,0,4.670,0.340,-0.300,0,,,,,0.320000,0.230000,-0.160000,0,,,,,,,,,,,,,,0.89,0.06,-0.05,0,0.82,0.01,-0.01,0,,,,,,,,,
TOI-942 c,TOI-942,0,2020,Transiting Exoplanet Survey Satellite (TESS),10.16050000,0.00560000,-0.00530000,0,0.088000,0.001400,-0.001400,0,4.793,0.410,-0.351,0,37.00000,,,1,0.175000,0.139000,-0.103000,0,,,,,,,,,K2.5 V,4969.00,100.00,-100.00,0,0.89,0.07,-0.05,0,0.88,0.04,-0.04,0,0.000,0.200,-0.200,0,[Fe/H],,,,
TOI-954 b,TOI-954,0,2020,Transiting Exoplanet Survey Satellite (TESS),3.68497000,0.00001000,-0.00001000,0,,,,,9.055,0.476,-0.476,0,,,,,,,,,1260.27,,,0,1659,,,0,,5756.00,127.50,-127.50,0,1.93,0.10,-0.10,0,,,,,,,,,,3.88,0.07,-0.07,0
TOI-954 b,TOI-954,1,2020,Transiting Exoplanet Survey Satellite (TESS),3.68497290,0.00000270,-0.00000280,0,0.049630,0.000890,-0.000900,0,9.550,0.594,-0.695,0,55.30242,5.72094,-5.40311,0,0.140000,0.180000,-0.110000,0,1393.00,66.00,-62.00,0,1526,123,-164,0,,5710.00,53.00,-49.00,0,1.89,0.08,-0.08,0,1.20,0.07,-0.06,0,0.215,0.050,-0.051,0,[Fe/H],3.96,0.03,-0.02,0
TOI-954 b,TOI-954,0,2020,Transiting Exoplanet Survey Satellite (TESS),3.68497290,0.00000260,-0.00000240,0,,,,,,,,,,,,,,,,,,,,,,,,,,5710.00,53.00,-49.00,0,1.89,0.08,-0.08,0,1.20,0.07,-0.06,0,0.215,0.050,-0.051,0,[Fe/H],3.96,0.03,-0.02,0
WD 1856+534 b,WD 1856+534,1,2020,Transiting Exoplanet Survey Satellite (TESS),1.40794050,0.00000110,-0.00000110,0,0.020400,0.001200,-0.001200,0,10.400,1.000,-1.000,0,4386.05400,,,0,0.000000,,,0,0.18,0.02,-0.02,0,163,14,-18,0,,4710.00,60.00,-60.00,0,0.01,0.00,0.00,0,0.52,0.06,-0.06,0,,,,,,7.92,0.03,-0.03,0
WD 1856+534 b,WD 1856+534,0,2020,Transiting Exoplanet Survey Satellite (TESS),1.40793693,0.00000339,-0.00000339,0,,,,,,,,,,,,,,,,,1652.89,,,0,1626,,,0,,5780.00,,,0,,,,,,,,,,,,,,4.44,,,0
DS Tuc A b,DS Tuc A,0,2019,Transiting Exoplanet Survey Satellite (TESS),8.13870000,0.00050000,-0.00050000,0,,,,,5.630,0.220,-0.210,0,413.17900,,,1,,,,,,,,,,,,,G6 V,5542.00,21.00,-21.00,0,0.87,0.03,-0.03,0,0.96,0.03,-0.03,0,-0.080,0.060,-0.060,0,[Fe/H],4.60,0.15,-0.15,0
DS Tuc A b,DS Tuc A,1,2019,Transiting Exoplanet Survey Satellite (TESS),8.13826800,0.00001100,-0.00001100,0,,,,,5.700,0.170,-0.170,0,,,,,0.000000,,,0,,,,,850,,,0,G6 V,5428.00,80.00,-80.00,0,0.96,0.03,-0.03,0,1.01,0.06,-0.06,0,0.000,,,0,,,,,
DS Tuc A b,DS Tuc A,0,2019,Transiting Exoplanet Survey Satellite (TESS),8.13822434,0.00000645,-0.00000645,0,,,,,6.496,0.497,-0.497,0,,,,,,,,,115.83,,,0,837,,,0,,5414.00,161.00,-161.00,0,0.95,0.07,-0.07,0,,,,,,,,,,4.44,,,0
GJ 143 b,GJ 143,0,2019,Transiting Exoplanet Survey Satellite (TESS),35.58900000,0.00600000,-0.00500000,0,0.193200,0.000200,-0.000200,0,,,,,30.63000,2.63000,-2.67000,0,0.325000,0.079000,-0.079000,0,,,,,,,,,,,,,,0.73,0.01,-0.01,0,0.76,0.03,-0.02,0,,,,,,,,,
GJ 143 b,GJ 143,0,2019,Transiting Exoplanet Survey Satellite (TESS),35.61343910,0.00003240,-0.00003240,0,,,,,3.122,0.292,-0.292,0,,,,,,,,,10.86,,,0,505,,,0,,4628.53,91.92,-91.92,0,0.71,0.06,-0.06,0,,,,,,,,,,4.32,0.24,-0.24,0
GJ 143 b,GJ 143,1,2019,Transiting Exoplanet Survey Satellite (TESS),35.61253000,0.00060000,-0.00062000,0,0.191500,0.005800,-0.006300,0,2.610,0.170,-0.160,0,22.70000,2.20000,-1.90000,0,0.188000,0.076000,-0.078000,0,,,,,422,15,-14,0,K4.5,4640.00,100.00,-100.00,0,0.69,0.03,-0.03,0,0.73,0.07,-0.07,0,0.003,0.060,-0.060,0,[Fe/H],4.61,0.05,-0.06,0
GJ 357 b,GJ 357,0,2019,Transiting Exoplanet Survey Satellite (TESS),3.93072000,0.00008000,-0.00006000,0,0.035000,0.002000,-0.002000,0,1.217,0.084,-0.083,0,1.84000,0.31000,-0.31000,0,,,,,12.60,1.10,-0.80,0,525,11,-9,0,M2.5 V,3505.00,51.00,-51.00,0,0.34,0.01,-0.01,0,0.34,0.01,-0.01,0,-0.120,0.160,-0.160,0,[Fe/H],4.94,0.07,-0.07,0
GJ 357 b,GJ 357,0,2019,Transiting Exoplanet Survey Satellite (TESS),3.93060270,0.00000300,-0.00000300,0,,,,,1.270,0.051,-0.051,0,,,,,,,,,16.49,,,0,561,,,0,,3505.00,90.00,-90.00,0,0.36,0.01,-0.01,0,,,,,,,,,,4.91,0.06,-0.06,0
